yucCatAm \>2\>6
sambanDi \=\sambanDin
aSikzyata \<1>4\Sak
kAryAs \kAra\kArya
ahO \ahan\ahi
digDas \>1\dih
pupUrzitA \pF\pupUrzita
narmadasya \>3\narmadA
payAyitA \payAyita\payas
amanti \>4\amat
vAyAt \>3\vAya
sparSayanti \sparSayat\spfS
DayAni \DA\Daya
vAhas \>1\vah
kzotsyate \>1\kzud
vihArI \vihAra\vihArin
kAyike \kAyaka\kAyika
hAsyatAm \>2\has
zazwyA \zazwa\zazwi
vizAyizyati \>1\viza
saNkawAyizyatas \>2\saNkawa
SAlA \=\SAla
vedanAn \>1\vedana
Ditsyanti \DA\Ditsyat
canda \=\>1
taruRayizyatas \>2\>8
nandizyatas \>2\>7
banDayate \>1\>5
kvaRayizyate \>1\>8
Silasya \>3\SilA
vartsyati \>1\vft
samasya \=\>3\samA
yAvye \yAvya\yu
samBave \samBava\samBu
vaqabayA \>2\vaqavA
suKAt \>1\suKa
tuzwUzatas \>2\stu
Bedayizyate \>1\Bid
AsyEs \AsyA\Asya
tvare \>1\tvarA
Cardayizyatas \>2\Cfd
Darezu \DarA\Dara
pratiBAsu \>2\pratiBa
putrakAmyizyate \>1\putrakAma
BUzayatAm \>2\>6
ArADanAsu \>2\ArADana
aDyAyam \<1>3\>1
minvate \>1\>5
pacyanti \>5\pacyat
tapsyati \>1\>5
lamBye \laB\lamBya
Sabdayizyati \>1\>7
vraScayatas \>2\>6
gomye \gomaya\gomya
yamayate \>1\>5
vrajizyanti \>7\vrajizyat
gAlayeTAm \gF\gal
vAdye \vAdya\vad
vyaNkawAya \veNkawa\vyaNkawa
bfhatyAm \>3\bfhatI
irasyizyanti \>8\irasyizyat
rasizyate \>1\>6
DfzRuvanti \>7\DfzRuvat
pUyye \>2\pUyya
vitfzO \>1\vitfza
BrAjayati \>1\>5
caRqyAm \caRqI\caRqa
uzyaDvam \>6\vas
Darayos \>3\DarA
vaYcizyanti \>7\vaYcizyat
rocanAn \>1\rocana
sahizyate \>1\>6
kzapyAvahE \>6\kzI
pAlIByAm \pAla\pAli
lazyatas \>2\>5
mApayizyante \>10\mI
meTikayos \>5\meTikA
balizyatas \>2\>7
pArayAvas \pF\pf
avyam \avI\vyA
sPowayizyate \>1\sPuw
sPorayizyati \>1\sPur
akzapye \<1>2\kzI
loWayizyaTa \luRW\luW
gaNgayA \>2\gaNgA
KarvA \Karu\Karva
sKalitA \>3\sKalita
Cardanti \Cardat\Cfd
diSA \=\>1
kawO \kawa\kawi\kawu
uttarayos \>3\uttarA
jigIzitA \>6\jigIzita
arasyaDvam \<1>6\rasa
utkayatAm \>2\>5
SizwO \Sizwa\Sizwi
taryAs \tara\tari
Bazati \>1\>3
Cadizyate \>1\>6
vaqabas \>1\vaqava
Apsyatas \>2\>6
kAmalAs \kAmala\kamala
sapatnIkAya \>4\sapatnIka
sArayizyatas \>2\sf
kuntyE \kuntI\kunti
Ohyanta \Uh\vah
kazAyAs \kazAya\kaza
rAjayizyatas \>2\>9
aloWayetAm \luRW\luW
sIdatas \>2\sad
kAkiRIkAByAm \>6\kAkiRIka
kizkinDAm \>1\kizkinDa
nAmikAyE \nAmaka\nAmika
ApayatAm \>2\>6
vAnyAm \vAna\vAnya
kelAyizyanti \>8\kelAyizyat
Dvarizyati \>1\Dvf
sameByas \samA\sama
DIyAvahE \>6\DA\DyA
Dakzyati \>1\dah
ABABis \>3\ABa
dihatAm \>2\>4
caryARi \>2\carya
diSatas \>2\>4
zaRQyas \>1\zaRQa
garja \=\>1
sIyeyATAm \sA\si
asAdayas \sad\svad
aririzatAm \>2\f
sAdyeDvam \sad\svad
nAgarikAByas \nAgaraka\nAgarika
mApayizyase \>9\mI
majjAm \majjan\majjas
pAvayate \>1\pU
gavyA \gava\gavya
utkaRWayatAm \>2\>6
jiGfkzyatas \>2\grah
vivikzyasi \viS\vic
valayizyanti \>9\valayizyat
prakzyanti \praS\prakzyat
SvAsayatAm \>2\Svas
vaDvAm \vaDU\vaDu
itam \>1\>3
aBajyetAm \<1>5\BaYj
rAdDe \rAdDa\rAdDi
Adini \>1\>2
SikzitAsvas \>7\Sak
arvAci \>1\arvAcin
SAradEs \SAradA\SArada
DvaMsizyatas \>2\>7
CAyA \=\CAya
tArayizyate \>1\tF
mocye \mocya\muc
Bare \Bara\Bf
Gozayizyate \>1\Guz
pakzyati \>1\pac
divyA \divi\divya
vApayizyaTas \>10\vap
DrAgayizyanti \DrAgayizyat\drAG
rahayizyatas \>2\>9
pipatizati \<2>5\>1
pakzyatas \>2\pac
yuvatI \>1\yuvan
mOYjIBis \>3\mOYja
tvarayatas \>2\>6
krezyate \>1\krI
kuhayizyate \>1\>7
rajatam \>1\raYj
ketO \keta\ketu
kaluzayatAm \>2\>5
avAsyaTAs \vAsa\vas
tarzizyati \>1\tfz
ruqBis \ruh\ruz
luByanti \>5\luByat
lAle \lAlA\lAla
varzAt \>1\varza
ejizyati \>1\>6
arI \ara\ari\arin
vAcikA \vAcaka\vAcika
tirati \>1\tF
ABAn \>1\ABa
paSyatam \>1\>5
glAya \glE\gla
vAsyetAm \vAsa\vas
Uhire \>3\vah
mApayanti \>7\mApayat\mI
pratizWam \>1\pratizWA
pratiBeByas \pratiBA\pratiBa
uzyetAm \>5\vas
mahimABis \>3\mahiman
jijIvizyati \<2>6\>1
nadayizyati \>1\>8
DareRa \DarA\Dara
medyatas \>2\mid
syatas \>2\sA
varzizyatas \>2\vfz
hArayizyate \>1\hf
pramadAyizyati \>1\>7
riraMsitA \ram\riraMsita
akAsyeTAm \<1>5\kas
haMsyate \>1\han
jApayizyasi \jap\ji
Bakzate \>1\>3
vijYe \vijYA\vijYa
hatAm \han\hata
jareByas \jarA\jara
SasyeTe \>4\SaMs
Adayas \Adi\ad
boBavatIs \>2\boBoat
vedane \vedanA\vedana
gAlayeva \gF\gal
sevayizyate \>1\sIv
pavitryO \pavitf\pavitrya
tAmyati \>1\tam
pAyO \pAya\pAyu
vimalAni \>2\vimala
mfgyas \>1\mfga
hrAdayati \>1\>5
kutsAsu \>2\kutsa
asevyetAm \<1>5\sIv
Sasyasva \>5\SaMs
vyayati \>1\vyA
avAsyeTAm \vAsa\vas
kuRqyA \kuRqa\kuRqya
kalpanAByAm \>4\kalpana
IkzARAm \IkzARa\Ikza
Darza \=\Dfz
muRqyAs \muRqa\muRqya
vejizyatas \>2\vij
mohizyatas \>2\muh
vApyeTe \>5\vap
sItam \>1\sItA
vAYCAni \>2\>3
yadfcCAs \>1\yadfcCa
sAdyE \sad\svad
buBUzati \<2>4\>1
sravasi \>1\sru
Sakas \>1\Sakan
citi \=\>1
yAmi \>2\yAmin
candrikayos \candraka\candrikA
mUzikayos \>3\mUzaka
SIlatas \>2\>3\>4
maDvO \maDu\maDva
vedanAyAm \>3\vedana
Danus \=\>1
rirADayizati \<2>7\>1
akzye \>2\akzya
meDAs \>1\meDa
udAsI \udAsa\udAsin
asyAm \asi\idam
cUrRyA \cUrRi\cUrRya
kzuDyati \>1\>4
karSayati \>1\kfS
Ayus \=\>1
vidiSam \>2\vidiSA
Kaqayizyate \>1\>7
SItalena \SItalA\SItala
AsyeByas \AsyA\Asya
dudUzatAm \>2\>7
lumpate \>1\lup
izuDyatAm \>2\izuDi
lAlAyizyatas \>2\>8
Scotanti \Scotat\Scut
apAraye \pF\pf
caryE \>2\cara
vedO \veda\vedi
hrAsayatas \>2\hras
mitsate \>1\mI
asanti \>4\asat
vAhikayos \>3\vAhaka
Samizyati \>1\>6
vezwAsi \viS\viz
kzodate \>1\kzud
akzet \>2\kzi
SIyeDvam \Sad\SyA
racayati \>1\>5
SyAyati \>1\>4
SocatAm \>2\Suc
avantyO \avanti\avat
vfhye \>2\vfhya
DvArye \DvArya\Dvf
pramadeByas \pramadA\pramada
sPuranti \>4\sPurat
SyAsyanti \>6\SyAsyat
stamBayati \>1\>5
lipyE \>2\lipi
kawyAs \kawI\kawi
nartsyatas \>2\nft
Bares \Bari\Bf
savizyati \>1\sU\su
arO \ara\ari\arin\aru
SaSe \SA\SaSa
Gozayizyatas \>2\Guz
SraTayanti \>6\SraTayat
pArayatam \pF\pf
mantrI \mantra\mantrin
aBijYAt \>1\aBijYa
tapasyatas \>2\>3\>5
jugupsye \<2>3\jugupsya
rohiRIByas \rohin\rohita
loWayeyAtAm \luRW\luW
vayasi \>1\vA
jinvye \>2\jinvya
vakzayizyanti \>9\vakzayizyat
CardyA \Cardi\Cardya
dAruRi \>2\dAruRa
SItalA \=\SItala
mAtrIByas \mAtf\mAtra
kArayate \>1\kf
AsyAmahE \>6\as
varzam \>1\varzA
mAlO \mAlA\mAla
sKalizyati \>1\>6
stutyAm \stuti\stutya
DIyeDvam \>6\DA\DyA
Pale \=\Pala
vividizatas \<2>6\>2
trowayizyati \>1\truw
kuhayizyatas \>2\>8
zaRQye \zaRQa\zaRQya
pAwyAm \pAwI\pAwa\pAwya
stanatAm \>2\>4
biBitsate \>1\Bid
DAtrIs \>1\DAtf
pArayAmas \pF\pf
avasarpI \avasarpa\avasarpin
vfndA \=\vfnda
vinAqIkAt \>1\>3
avivikzAma \viS\vic
saNKyam \>1\saNKyA
sAmagryO \sAmagrI\sAmagrya
mIyeta \>4\mA\mi
namasyizyanti \>8\namasyizyat
tokzyanti \tokzyat\tuz
kalpayate \>1\kxp
maryAm \>1\marya
utkaRWate \>1\>3
mfjO \mfjA\mfja
skaBnanti \skaBnat\skamB
loWayitA \luRW\luW
mitsanti \mI\mitsat
vfdDe \vfdDa\vfdDi
ASinam \>1\>2
jANgulInAm \jANgula\jANguli
kASitas \>1\>3
jYAyE \>2\jYa
hiMsayA \>2\hiMsA
sIvayizyate \>1\>8
kzapayizyanti \kzI\kzapayizyat
plute \pluta\pluti
kfpayatAm \>2\>6
miSrayanti \>5\miSrayat
vfScati \>1\vraSc
pratizWAni \>2\pratizWa
kalkO \kalka\kalkin
udam \>1\udan
sarpayanti \sarpayat\sfp
ninadizyanti \<2>7\ninadizyat
vacanti \>4\vacat
udaSrayanti \udaSrayat\udaSru
ISizyate \>1\>6
lagizyati \>1\>6
mantryAn \mantrayitvA\mantrya
Bizajyatas \>2\>3\>5
saNKyena \saNKyA\saNKya
yadfcCAsu \>2\yadfcCa
Palanti \>4\Palat
kartArO \kartf\kf
rAmayati \>1\ram
iqAsu \>2\iqa
Gawwizyanti \>7\Gawwizyat
rurukzatAm \>2\ruh
sUtrayate \>1\>4
rAti \=\>1\>2
aparokzayizyanti \>8\aparokzayizyat
vAjI \vAja\vAjin
kfzate \>1\>3
brAhmaRyAs \brAhmaRa\brAhmaRya
KAnayizyate \>1\Kan
upalAya \>2\upala
gADO \gADa\gADin
vedikABis \vedaka\vedika
SIkayatas \>2\>6
narmadAya \>2\narmada
jozayati \>1\juz
samudrAyate \>1\samudra
dvezayatas \>2\dviz
elayizyatas \>2\il
aryAs \ari\arya
eDayate \>1\>5
pratIkzAsu \>2\pratIkza
SlaTayatas \>2\>6
nate \nata\nati
vanizyatas \>2\>7
SvAsayizyatas \>2\Svas
laganti \>4\lagat
izayatAm \>2\>5\>6
pacatam \>1\>4
sajjIyizyanti \sajjIyizyat\sajja
plozatas \>2\pluz
smAyayatAm \>2\smi
Sezyase \SI\Siz
rAjitas \>1\>3
yAmI \yAma\yAmin
elayatAm \>2\il
AjyaDvam \aYj\aj
sIvyatAm \>2\>5
Bizajyizyati \>1\>7
rARAm \>1\>3
anDayizyate \>1\>7
mAlena \mAlA\mAla
tAqayizyatas \>2\taq
inu \>1\>2
vivikzyetAm \viS\vic
danturayatas \>2\>5
starIzyati \>1\stF
aparokzayitA \>4\aparokzayita
mUzyAs \mUza\mUzya
kAkiRIkAt \>3\kAkiRIka
kzezyatas \>2\kzI\kzi
SizyeTAm \>5\SAs
SAtayatas \>2\Sad
Candate \>1\>3
valgUyati \>1\valgu
Sasyeran \>5\SaMs
klAmyAni \klAmya\klam
sotArO \sU\su
vakzyaTas \vac\vah
raMhayizyate \>1\>8
lapizyanti \>7\lapizyat
prArTanAs \>1\prArTana
rADyanti \>5\rADyat
guYjAni \>3\guYja
pawatas \>2\>3\>4
vAsavyos \vAsava\vAsavi
pipratIBis \pipFat\pipfat
rakzitAras \>6\rakzitf
lAzayizyati \>1\laz
vaNganAya \>4\vaNgana
Bedayizyanti \Bedayizyat\Bid
cakre \cakra\cakri\kf
kramizyati \>1\>6
bimbas \>1\bimbA
vfzIyitA \vfzIyita\vfza
varIzyate \>1\vf
vIjati \>1\>3
valitas \>1\>3
rohayizyatas \>2\ruh
SIkayizyate \>1\>8
vivikzitA \viS\vic\vivikzita
rozayizyati \>1\ruz
kIrtayizyatas \>2\>9
SAradayos \>3\SAradA
vAhayate \>1\vah
tavizIyizyate \>1\taviza
melApayanti \melApayat\mil
syantsyate \>1\syand
lelAyAni \>4\lelAya
kzveqayizyate \>1\kzviq
vartini \>1\>2
rajanyas \rajanI\rajana
aSvAyatAm \>2\aSva
dakziRasmAt \>4\dakziRA
saketO \saketa\saketu
cAturyA \cAtura\cAturya
sUdayate \>1\>5
sutas \>1\>2\>3
Amayizyanti \Amayizyat\am
parivartI \parivarta\parivartin
dyotayatAm \>2\dyut
dadByas \danta\dat
sTAnAm \sTAna\sTa
vinAqIkayos \>5\vinAqIkA
AdyayA \>2\AdyA
klAmayizyatas \>2\klam
vApyete \>5\vap
piYjarayizyati \>1\>7
matya \=\man
tfpye \>2\tfpya
kaluzayizyati \>1\>7
gajizyatas \>2\>7
muzwikeByas \muzwikA\muzwika
rasyeta \>4\rasa
dudrUzati \>1\dru
tirasyatas \>2\>5
rodayati \>1\rud
SIyE \Sad\SyA
vasizyatas \>2\>7
rUpayati \>1\>5
udaSrayatas \>2\udaSru
kuRqayizyati \>1\>8
stuvatAm \>2\>5
vftye \>2\vftya
arhanti \>4\arhat
parzizyanti \parzizyat\pfz
hrAdye \>2\hrAdya
hasAni \>3\hasa
buBoDizyanti \buBoDizyat\buD
uttAnAm \uttAna\utta
romeRa \roma\roman
SAntayatAm \>2\>5
dfpye \>2\dfpya
kAlayatAm \>2\kal
gOrIByas \>4\gOra
DvArayatAm \>2\Dvf
tarpsyanti \tarpsyat\tfp
valayizyatas \>2\>9
mandayatas \>2\>6
vaSAyAs \>3\vaSa
nayizyatas \>2\nI
sevAByAm \>4\seva
hare \hara\hari\hf
AyanyO \Ayana\Ayanya
meTikAByas \>4\>6
pAsyati \>1\>5
vijYezu \vijYA\vijYa
vacam \>1\anvac\vizvac
garDitA \garDita\gfD
mozizyatas \>2\muz
KyApayati \>1\>6
mimyuzyAs \mimIvas\mimivas
lavaRasyanti \>6\lavaRasyat
purO \>1\puru
kzaya \=\kzan\kzi
sAnayatas \>2\>3\san
rADnuvanti \>7\rADnuvat
sAdayizyaDve \sad\svad
maRqayatAm \>2\>6
mimAti \<2>2\mimAat
SlaTayizyati \>1\>8
rIyeyATAm \rA\ri
DanAyati \>1\Dana
kzuDyate \>1\>4
dadati \>1\dA
ABena \ABA\ABa
udakIyizyati \>1\udaka
aSasyetAm \<1>5\SaMs
jvalayati \>1\>5
miTyA \=\miTi
granTO \granTa\granTi
kalpanA \=\kalpana
rUpayizyate \>1\>8
pAwIByas \>4\pAwa
cUrRe \cUrRa\cUrRi
sampAte \sampAta\sampAtin
vIyeran \>5\vA\vyA
BarO \Bara\Bari\Baru
duHKyizyate \>1\duHKa
savizyase \sU\su
kzipa \=\>1
adevayat \<1>3\<1>4\dIv
fDyAni \>4\fDya
liKizyatas \>2\>7
kzveqatAm \>2\kzviq
BavI \Bava\Bavin
DrAgayate \>1\drAG
ramayate \>1\>5
Kelye \>2\Kelya
vfjinas \>1\>3
Akulayizyate \>1\>7
jAsyatas \>2\jan
nandye \>2\nandya
marSayizyati \>1\mfS
karmI \karman\karmin
asuras \<1>2\>1
tAqye \tAqya\taq
varDayate \>1\vfD
vaSAt \>1\vaSa
piRqyAm \piRqI\piRqi\piRqya
aDamas \<1>2\>1
cApayizyate \>1\ci
Srayizyate \>1\Sri
pipakzatAm \>2\pac
INKatAm \>2\>4
aSanAyati \>1\aSana
pekzyatas \>2\piz
pAzaRqI \pAzaRqa\pAzaRqin
adyatAm \>5\dA
varzezu \varzA\varza
saveyur \sU\su
rocanAyAm \>3\rocana
pANktyAm \pANkta\pANktya
amitrayatAm \>2\>5
praDe \praDA\praDi
baBasati \<2>3\>1
upakfti \=\upakftin
tozi \tavas\tozin
diDyAsitA \<2>4\diDyAsita
DukzayatAm \>2\>6
mApayate \>1\>6\mI
hiMsyAt \>3\hiMsya
kuwIs \>1\kuwi
adasam \<1>2\>2
diDizatas \>2\DA
gaNgAs \>1\gaNga
spASayizyati \>1\spaS
SyAyate \>1\>4
gayAyAs \>3\gaya
sOmanasyA \sOmanasa\sOmanasya
tArakayos \>3\tArakA
agadyizyate \>1\agada
tandryE \>2\tandrA
varzayanti \varzayat\vfz
pAryeDvam \pF\pf
vAlyAm \vAli\vAlya
namizyatas \>2\>7
dUzayizyatas \>2\duz
tarpayanti \tarpayat\tfp
Srozyatas \>2\Sru
devyevahi \>6\dIv\deva
ilati \>1\>3
krayA \krA\kraya
kzoBayati \>1\kzuB
janayizyatas \>2\>9
vezayizyatas \>2\viz
ajyeran \>5\aYj
vetsyaTa \vid\vyaD
stemizyanti \stemizyat\stim
kAkiRIkam \>1\>3
hasitA \>3\hasita
Barati \>1\Bf
rakzABis \>3\rakza
vediByAm \>4\vedin
pracArI \pracAra\pracArin
avivikzam \viS\vic
ruzayA \>2\>3
KAdAni \>3\KAda
BakzyA \Bakza\Bakzya
Kedye \Kedya\Kid
AmayA \>2\Amaya
avInAm \>3\avi
kzAlayizyatas \>2\kzal
Bajyase \>4\BaYj
diSanti \>4\diSat
kUja \=\>1
strIkO \>2\strIka
duzyanti \>5\duzyat
nadye \>2\nadI\nadya
dakze \>1\dakza
parizyAvas \pF\pf
gADI \gADa\gADin
pupoTa \pU\puT
BAratyA \BAratI\BArata
mnAtA \>2\mnAta
dIkzayati \>1\>5
aDvarIyati \>1\aDvara
pipradByas \pipFat\pipfat
sizADayizO \sizADayizA\sizADayizu
CardayatAm \>2\Cfd
seDizyatas \>2\siD
vApayAni \>6\vap
DmAtA \Dam\DmAta
ramayatAm \>2\>6
azwAByas \azwa\azwan
kartrIyizyate \>1\kartf
aruRyE \aruRa\aruRi
taraNgayizyate \>1\>7
SamO \Sama\Sami
kuntInAm \>3\kunti
gaNgam \>1\gaNgA
jarayizyatas \>2\jF
sapiRqayizyatas \>2\>8
Sarizyatas \>2\SF
rUpya \=\>2
ramBasya \>3\ramBA
sampAtO \sampAta\sampAtin
mApayitArO \>8\mI
DAtArO \>4\DAtf
balanti \>4\balat
cayayati \>1\ci
pArayeyur \pF\pf
romanTAyizyati \>1\romanTa
kaluzayati \>1\>4
DAryO \DAra\DArya
nAmikAByAm \nAmaka\nAmika
nejye \nejya\nij
Cadanti \>4\Cadat
papruzyAm \papfvas\paprivas
prIRayati \>1\>6
mAyAn \>1\mAya
karkzyate \>1\kfz
kArzam \>1\kf
stAvayizyati \>1\stu
smArayatas \>2\smf
yAtArO \>4\yAtf
sIyeya \sA\si
kolizyati \>1\kul
Asyevahi \>6\as
DAreByas \DArA\DAra
nakzate \>1\>3
INKizyati \>1\>6
aririzyatas \>2\f
kumBi \kumBa\kumBin
vfzayos \>3\vfzan
nimayas \>1\nimi
sapAni \>3\sapa
kzoBayizyatas \>2\kzuB
cikIzyanti \>8\cikIzyat
dekzyate \>1\diS
codane \codanA\codana
BAm \>1\Ba
gayAByas \>4\gaya
bfhye \>2\bfhya
KaRqatAm \>2\>4
Irzizyati \>1\>6
klIbAyizyanti \klIbAyizyat\klIba
savaTa \sU\su
akzyE \>2\akzan
SAyayanti \SAyayat\SI
DArasya \>3\DArA
pallavayizyanti \>8\pallavayizyat
vArA \>1\vAra
klAmye \klAmya\klam
BaRqe \>1\BaRqa
asUyetAm \<1>5\asUya\su
Samizyatas \>2\>7
nAvyatAm \>2\nO
arTye \>2\arTya
prAsAdIyitA \prAsAdIyita\prAsAda
mahayizyatas \>2\>9
gAtArO \>4\gAtf
svanAni \>3\svana
kzayatas \>2\>3\kzi
Darati \>1\Df
caturam \>1\>2
umBizyati \>1\>6
yuvatInAm \>4\yuvan
meDeByas \meDA\meDa
caYcatAm \>2\>4
sUdayizyatas \>2\>9
dalatAm \>2\>4
maMhayati \>1\>5
kzundanti \kzud\kzundat
varzeByas \varzA\varza
garvayati \>1\>4
hIyeDvam \hA\hi
ASa \=\aS
aninizatAm \>2\>8
damizyati \>1\>6
danturayizyati \>1\>7
tantrayanti \>5\tantrayat
SiTilayanti \>5\SiTilayat
ADyAm \ADI\ADi
mAdBis \mAs\mAt
jale \=\jala
DayatAm \>2\DA
aYjizyati \>1\>6
samAm \>1\sama
varDitA \varDita\vfD
jayantyas \jayanta\jayat
ezizyati \<2>4\>1
suzuze \>4\sU
avivikzye \viS\vic
akAsyAvahi \<1>6\kas
pAwayizyati \>1\paw
DAnyas \>1\DAna
stutyAs \stuti\stutya
kAlayatas \>2\kal
vAsyatas \>2\>6
pramadAn \>1\pramada
syandye \>2\syandya
vaYcayizyate \>1\>8
mfgayizyatas \>2\>8
JampAyAm \>3\Jampa
dahyanti \>5\dahyat
ajyasva \>5\aYj
ropayanti \ropayat\ruh
vfndena \vfndA\vfnda
kledizyatas \>2\klid
raMsyanti \raMsyat\ram
UrmyAs \Urmi\Urmya
mfjyAs \>3\mfjya
sukftI \>1\sukfta\sukfti
Slizyatas \>2\>5
lalayizyanti \>9\lalayizyat
izayitAras \>7\>8
vimale \vimalA\vimala
AsayAmi \>5\as
Apini \>2\ApI
aYjayatas \>2\>6
ajApayAva \jap\ji
devizyate \>1\>6
mOYjI \=\mOYja
mreqayizyati \>1\>8
KAnayatas \>2\Kan
prAvayate \>1\pru
dAkzyAs \dAkza\dAkzi\dAkzya
kramikA \kramaka\kramika
buBUzanti \<2>5\buBUzat
padi \>1\pAda
vApayitAsTas \>10\vap
mlecCizyatas \>2\>7
hate \han\hata\hati
DAnyA \DAna\DAnya
danturye \dantura\danturya
radDA \raD\radDa
DIyAmahE \>6\DA\DyA
gatO \gata\gati
syatAm \>2\sA
danturayitA \>4\danturayita
takzizyanti \>7\takzizyat
Asayeva \>5\as
vinAqIkasya \>5\vinAqIkA
mIlayanti \>6\mIlayat
Andolayan \>3\Andolayat
marSayati \>1\mfS
stutas \>1\>2\>3
valyAs \vali\valya
kfpezu \kfpA\kfpa
pAryemahi \pF\pf
daridrAyAs \<4>3\daridra
cikIrzate \>1\kf
kulyam \>1\kulyA
dfpyanti \>5\dfpyat
sevayatAm \>2\sIv
aSre \aSri\asra
aNgule \aNgula\aNguli
akzizyati \>1\>6
ApyO \ApI\Apya
varDayanti \varDayat\vfD
EndryAm \Endra\Endri
vIya \>2\vyA
Dakzyatas \>2\dah
rasABis \>3\rasa
yadfcCAya \>2\yadfcCa
Andolayizyanti \>8\Andolayizyat
DAtAras \>5\DAtf
gamayatas \>2\>6
Sikzyete \>4\Sak
poTI \poTa\poTi
rohiRI \rohin\rohita
BazwA \>2\Bazwa
jyotayizyatas \>2\jyut
praboDI \praboDa\praboDin
vErAyizyate \>1\vEra
BartsayatAm \>2\>6
vApyasva \>6\vap
SumBatas \>2\>3\>4
SaptA \>2\Sapta
yugAyizyati \>1\yuga
prARO \>1\prARa
japAm \>1\japa
DyAyanti \>5\DyAyat
pfTvyO \pfTu\pfTvI
prasAdayizyatas \>2\>8
kzAmayate \>1\kzam
vimaleByas \vimalA\vimala
pAlIByas \pAla\pAli
caRqI \=\caRqa
dyutO \>1\dyuti
Daranti \Darat\Df
valayatas \>2\>3\>6
rAjanti \>4\rAjat
nAwayanti \nAwayat\naw
kArikayA \kAraka\kArikA
yAvas \>1\>3
KAditAras \>6\KAditf
SrAmayizyatas \>2\Sram
jAgarayizyate \>1\jAgf
aSasye \<1>2\SaMs
gavya \=\go
Sepe \Sap\Sepa
sarasi \=\>1\sf
rakzEs \rakzA\rakza
prArTanAyAm \>3\prArTana
yApayizyatas \>10\>2
daDyur \DA\DyA
sAdayAmi \sad\svad
romARi \roma\roman
daSAsu \>2\daSa
nunutsati \>1\nud
jakzyAt \>3\jakzya
SikzyatAm \>2\>5\Sak
meTyas \>1\meTi
kacCO \kacCU\kacCa
tArakezu \tArakA\tAraka
tfzyanti \>5\tfzyat
Ohye \Uh\vah
nandikA \nandaka\nandika
gumPatAm \>2\>4
pUyizyanti \>7\pUyizyat
cukzUzye \cukzUzya\kzu
iqAt \>1\iqa
pAlayate \>1\>6
pATayizyatas \>2\paT
muktAByas \>4\mukta
BakzyAmahe \>6\Baj
ases \>2\asi
nAsA \=\nas
hvAyyE \hU\hvAya
SAdayizyate \>1\Sad
juhUzIzu \juhUvas\juhuvas
mApayeran \>7\mI
daSA \=\daSa
corizyanti \corizyat\cur
SIlayatAm \>2\>6
SAsyete \>4\>5
vIrayizyatas \>2\>8
mAMsIyizyate \>1\mAMsa
GawitA \>3\Gawita
vyaTayizyate \>1\>8
vasum \=\>1
aBiDAnAm \>3\aBiDAna
GAtyO \GAta\GAtya
loWayizye \luRW\luW
vAhikAByAm \vAhaka\vAhika
mAtrayA \>2\mAtrA
Scotayizyate \>1\Scut
paWizyate \>1\>6
suganDiByAm \>4\suganDin
boDiBis \>3\boDin
aBajyaTAs \<1>5\BaYj
muhyate \>1\>4
cetayanti \cetayat\cit
ucCedI \ucCeda\ucCedin
vyADayizyate \>1\vyaD
rasyeyAtAm \>7\rasa
valyE \>2\vali
piYjAnAm \piYjAna\piYja
gayAnAm \>3\gaya
sisfkzatAm \>2\sfj
GAtayizyanti \GAtayizyat\han
upamAn \>1\upama
mezyatas \>2\mI\mi
runDatAm \>2\ruD
gavAm \=\go
drAGizyate \>1\>6
srAvayatAm \>2\sru
hIyeTAs \hA\hi
boBavatO \>1\boBoat
melApayizyatas \>2\mil
suKasya \>3\suKA
tarIzyanti \tF\tarIzyat
suvatAm \>2\sU
vimalAt \>1\vimala
mArjayati \>1\mfj
EzayetAm \iz\iza
tavizIyatas \>2\taviza
jIryatAm \>2\jF
bADayanti \>6\bADayat
SlaTye \>2\SlaTya
mezyAm \meza\mezya
mApayizyAvahe \>11\mI
mama \asmad\mA
yAtO \yAta\yAtu
kzaRvate \>1\kzan
caYcizyati \>1\>6
rudatAm \>2\>4
aNKayizyate \>1\>7
devayizyanti \>8\>9\dIv\devayizyat
grasatAm \>2\>4
SakyatAm \>2\>5
pAryete \pF\pf
mIyante \>5\mA\mi
pOzAyAs \pOza\pOzya
mumUrzye \mf\mumUrzya
aSizyanta \<1>5\SAs
BArayizyate \>1\Bf
mAdye \mAdya\mad
lalizyati \>1\>6
svidyati \>1\>4
dIpye \>2\dIpya
SAye \>2\SAya
sIvayizyati \>1\>8
amitryas \>1\Amitra
dudrUzyate \>1\dru
dozezu \dozA\doza\dozan
nASayati \>1\naS
staBnuvanti \staBnuvat\stamB
nASayizyanti \nASayizyat\naS
ajIyata \ji\jyA
gAsyatas \>2\>6
vitfzas \>1\>2
nawizyatas \>2\>7
niGaRwO \niGaRwa\niGaRwu
kzoBitA \kzoBita\kzuB
kutsas \>1\kutsA
papruzA \papfvas\paprivas
DAre \DArA\DAra
Buve \BU\Buva
kAmpilyAm \kAmpila\kAmpilya
hiMsAyE \>2\hiMsa
SrAmayizyati \>1\Sram
avAsayAva \<1>4\vas
tApayate \>1\tap
pipaWizyatas \<2>7\>2
sisAnayizatas \>2\san
mAtrAs \>1\mAtra
rasAyAm \>3\rasa
avasTAnAm \>3\avasTAna
karRayanti \>5\karRayat
vAdayati \>1\vad
juhUzIByas \juhUvas\juhuvas
vakzayizyatas \>2\>9
vrajitA \>3\vrajita
